Real_Input,Imag_Input,Real_FFT_Output,Imag_FFT_Output
0.94868,0.94868,0.89676,0.86147
0.31623,-0.94868,0.25976,-0.9443
-0.94868,-0.94868,-0.95444,-0.85881
-0.94868,0.94868,-0.99343,0.89066
-0.94868,0.31623,-0.84957,0.28785
-0.31623,-0.94868,-0.28286,-0.93504
-0.31623,0.31623,-0.1787,0.38713
-0.94868,-0.94868,-0.88406,-0.96483
-0.94868,0.31623,-1.0962,0.2443
0.31623,-0.31623,0.36133,-0.34346
-0.94868,0.94868,-0.9738,0.87777
0.31623,0.31623,0.3153,0.35481
-0.94868,0.31623,-0.99551,0.29639
-0.94868,0.94868,-1.0124,0.92158
0.31623,0.94868,0.22886,0.95339
-0.94868,0.94868,-0.89695,0.95332
0.31623,-0.94868,0.19918,-0.96674
-0.94868,0.31623,-0.98157,0.30961
0.31623,-0.94868,0.32211,-1.0129
0.31623,0.31623,0.46129,0.36514
0.31623,0.31623,0.43296,0.12675
-0.31623,-0.31623,-0.38654,-0.32691
0.31623,-0.94868,0.28905,-1.0131
-0.31623,-0.31623,-0.36373,-0.25331
-0.94868,0.31623,-0.86719,0.30809
0.94868,0.31623,1.0574,0.2544
-0.31623,-0.94868,-0.26092,-0.90333
0.94868,0.31623,0.94673,0.22545
-0.31623,0.31623,-0.27938,0.30292
-0.31623,0.31623,-0.31585,0.45248
-0.31623,-0.31623,-0.33094,-0.40834
0.31623,0.31623,0.39399,0.27646
-0.31623,-0.31623,-0.40461,-0.36299
0.31623,0.94868,0.35814,0.88401
-0.31623,0.31623,-0.52096,0.3541
-0.94868,-0.94868,-0.82851,-0.89864
-0.31623,0.31623,-0.3508,0.34829
0.31623,-0.94868,0.25789,-0.98104
-0.94868,0.31623,-0.89275,0.34086
-0.31623,0.31623,-0.37049,0.1949
0.94868,0.94868,0.99402,0.99902
-0.31623,-0.94868,-0.29085,-1.0094
0.31623,-0.94868,0.3725,-0.88653
-0.94868,0.31623,-0.92876,0.2994
0.31623,-0.31623,0.40708,-0.31384
0.31623,-0.94868,0.23117,-1.0328
-0.94868,-0.94868,-0.96754,-1.0758
0.31623,0.94868,0.38699,0.93774
0.94868,0.31623,0.87587,0.24418
0.94868,-0.31623,0.96068,-0.27782
-0.94868,0.94868,-0.88412,1.0083
-0.94868,0.94868,-0.92141,0.94682
-0.31623,0.94868,-0.35501,0.94585
-0.31623,-0.31623,-0.38556,-0.27854
-0.94868,-0.31623,-0.94946,-0.23776
0.31623,-0.94868,0.31158,-0.87767
-0.31623,0.31623,-0.31594,0.25073
0.31623,0.31623,0.27926,0.36363
-0.31623,-0.94868,-0.3235,-1.0281
0.31623,0.94868,0.31465,0.95746
-0.94868,-0.94868,-0.99553,-0.99462
-0.31623,-0.31623,-0.3152,-0.31834
0.94868,0.94868,0.95842,0.89826
0.94868,-0.31623,0.86207,-0.37066
0.31623,0.31623,0.39542,0.30308
-0.31623,0.31623,-0.30502,0.3402
0.94868,-0.31623,0.91008,-0.27012
0.31623,-0.94868,0.25816,-0.96816
-0.94868,-0.31623,-1.0132,-0.25688
0.31623,0.94868,0.36872,1.0278
-0.94868,0.94868,-0.98509,1.0122
0.31623,0.94868,0.37247,0.992
-0.94868,-0.94868,-0.90281,-0.88432
0.31623,-0.31623,0.32924,-0.26359
0.31623,-0.94868,0.39681,-0.92918
0.94868,0.31623,0.9088,0.30537
-0.31623,-0.94868,-0.26041,-0.95472
-0.31623,-0.94868,-0.28641,-0.9667
-0.31623,-0.94868,-0.41259,-0.96676
-0.31623,0.94868,-0.32901,0.90966
-0.94868,0.94868,-0.99438,1.0126
-0.94868,0.94868,-0.90989,0.91718
0.94868,0.94868,0.85157,1.0332
-0.94868,0.94868,-0.82537,0.9328
0.94868,0.94868,0.88772,0.88581
0.94868,-0.31623,0.93835,-0.26329
0.94868,-0.31623,1.0229,-0.34384
-0.94868,-0.31623,-0.9282,-0.20017
0.31623,-0.31623,0.4113,-0.45123
0.31623,0.94868,0.37061,0.89868
0.31623,0.94868,0.33871,0.96449
0.94868,-0.94868,0.99033,-0.97151
-0.31623,-0.94868,-0.21513,-0.9561
0.94868,-0.31623,1.0027,-0.25945
-0.31623,0.94868,-0.35887,0.92775
-0.94868,0.31623,-0.85283,0.32405
0.31623,-0.94868,0.41363,-0.90989
-0.94868,0.31623,-0.94932,0.36318
-0.31623,0.94868,-0.25656,0.93581
-0.94868,0.31623,-1.012,0.27767
-0.31623,-0.31623,-0.33111,-0.27365
-0.94868,0.31623,-1.0746,0.46167
-0.94868,-0.94868,-0.93123,-1.0184
-0.31623,-0.31623,-0.084054,-0.36517
-0.31623,0.94868,-0.29923,1.0078
0.31623,-0.31623,0.30211,-0.19167
-0.94868,0.94868,-0.96675,0.85896
-0.94868,0.94868,-0.86596,0.919
-0.94868,-0.31623,-0.97311,-0.29403
0.31623,-0.94868,0.25181,-0.84039
-0.31623,0.94868,-0.33783,0.89559
-0.31623,0.94868,-0.32427,0.83821
-0.31623,0.94868,-0.28231,0.99438
0.94868,0.31623,1.074,0.14113
-0.31623,0.94868,-0.39881,1.0982
0.94868,-0.31623,0.91003,-0.37669
-0.31623,-0.94868,-0.39477,-0.92305
-0.94868,0.94868,-1.0037,1.0288
0.31623,-0.31623,0.17155,-0.41067
-0.94868,0.94868,-1.0417,1.0559
-0.31623,0.31623,-0.36725,0.26798
0.31623,0.94868,0.35216,0.86304
-0.94868,-0.31623,-0.94355,-0.29138
-0.31623,-0.94868,-0.2206,-0.98387
-0.31623,-0.31623,-0.24707,-0.29114
-0.31623,-0.31623,-0.17254,-0.19565
0.94868,0.94868,0.96909,0.94863
-0.94868,-0.31623,-0.86988,-0.4652
-0.94868,0.94868,-0.96305,0.95491
0.31623,-0.94868,0.28545,-0.86177
-0.94868,0.31623,-0.92248,0.2702
0.31623,-0.94868,0.22605,-0.93784
0.94868,-0.31623,0.82987,-0.32427
0.31623,0.94868,0.26368,0.84852
0.31623,-0.94868,0.23275,-0.90817
-0.31623,0.94868,-0.35927,0.89389
0.94868,0.94868,0.91777,0.87642
-0.31623,-0.94868,-0.3753,-1.0539
0.31623,-0.31623,0.25814,-0.34867
-0.94868,0.31623,-0.98263,0.35955
-0.31623,0.31623,-0.18341,0.26219
-0.94868,0.94868,-0.93188,0.85522
0.94868,-0.94868,0.88763,-1.0984
0.31623,0.94868,0.32382,0.85666
0.31623,0.94868,0.20999,0.93899
-0.31623,-0.94868,-0.3123,-0.95954
-0.94868,-0.94868,-1.0289,-0.95282
0.94868,-0.31623,1.1014,-0.17684
-0.31623,0.94868,-0.23985,0.95582
0.31623,0.94868,0.35739,1.0227
-0.94868,-0.31623,-0.90544,-0.18917
0.94868,-0.94868,0.9652,-0.92347
-0.31623,0.94868,-0.34981,0.82792
-0.94868,-0.94868,-0.97471,-0.90942
0.31623,-0.94868,0.31158,-0.96396
-0.31623,-0.94868,-0.24677,-0.99403
-0.94868,-0.31623,-0.84894,-0.3067
0.31623,0.94868,0.36033,0.95129
-0.31623,0.94868,-0.38198,0.95928
-0.31623,0.31623,-0.32862,0.38087
0.31623,0.94868,0.44211,0.96768
0.94868,-0.94868,0.87044,-0.94645
0.31623,-0.94868,0.34192,-1.0346
-0.94868,0.94868,-0.94438,0.97605
-0.94868,0.31623,-1.0695,0.4647
-0.94868,0.94868,-0.8798,0.70035
0.94868,0.94868,0.94211,1.0385
-0.31623,-0.94868,-0.42465,-0.84418
0.94868,0.31623,1.0015,0.27566
-0.31623,0.31623,-0.24223,0.43982
-0.31623,-0.31623,-0.27986,-0.19508
-0.31623,-0.94868,-0.30327,-0.98468
0.31623,0.31623,0.37384,0.38282
0.31623,0.31623,0.39297,0.26541
-0.94868,-0.94868,-0.92784,-0.92959
0.31623,0.94868,0.35685,0.98422
-0.31623,0.94868,-0.29672,0.96566
-0.94868,0.31623,-0.8906,0.35424
0.31623,-0.94868,0.31293,-1.0718
0.94868,-0.31623,1.0312,-0.25104
-0.94868,-0.94868,-0.90898,-0.87337
0.31623,0.94868,0.241,0.98592
-0.94868,0.94868,-1.0159,0.85981
-0.31623,-0.31623,-0.20436,-0.4366
-0.31623,-0.94868,-0.37036,-0.82584
-0.94868,-0.31623,-0.9325,-0.33617
0.31623,0.94868,0.35774,0.88616
0.31623,-0.31623,0.23898,-0.30057
-0.31623,0.31623,-0.3395,0.4215
-0.94868,-0.31623,-0.90487,-0.3263
-0.31623,-0.94868,-0.28659,-0.78783
0.94868,-0.31623,1.0435,-0.29857
0.94868,0.94868,0.95227,1.0485
-0.94868,0.31623,-1.1053,0.15978
-0.94868,-0.31623,-0.90045,-0.30572
0.94868,0.31623,0.93481,0.32547
-0.31623,0.31623,-0.28921,0.34027
-0.31623,-0.94868,-0.32508,-0.90881
0.94868,-0.31623,0.84599,-0.24612
0.94868,-0.31623,0.964,-0.25372
0.94868,0.94868,0.86057,0.90863
-0.31623,-0.94868,-0.43239,-0.94942
-0.94868,0.31623,-1.0716,0.32367
-0.94868,0.94868,-0.91359,0.95633
-0.94868,-0.31623,-0.91679,-0.27356
0.94868,-0.94868,1.0236,-0.99714
0.31623,-0.31623,0.40909,-0.43216
0.31623,0.31623,0.2928,0.37379
-0.94868,0.94868,-0.98749,0.90516
-0.94868,0.94868,-0.97076,1.0144
0.31623,0.31623,0.4319,0.28852
0.94868,0.94868,1.0328,0.89903
-0.31623,0.94868,-0.40623,0.90113
0.31623,-0.94868,0.24651,-0.94469
0.94868,-0.31623,0.90346,-0.34493
-0.94868,-0.94868,-0.86598,-0.86038
-0.31623,-0.31623,-0.3643,-0.4459
-0.31623,-0.94868,-0.41797,-0.98165
-0.31623,0.31623,-0.26175,0.25051
0.31623,-0.94868,0.32823,-0.95366
0.94868,-0.94868,0.98278,-0.82222
-0.31623,0.94868,-0.30868,0.84988
0.94868,-0.94868,0.87716,-0.91201
0.94868,0.94868,0.93227,1.01
-0.94868,-0.94868,-1.0751,-0.99225
-0.94868,0.31623,-1.1037,0.22309
-0.31623,-0.31623,-0.34505,-0.37675
0.31623,-0.31623,0.34808,-0.34507
0.31623,0.94868,0.2422,1.0688
0.94868,-0.31623,1.0156,-0.24558
0.94868,0.31623,0.93669,0.25737
0.94868,-0.31623,0.97327,-0.3422
-0.31623,-0.31623,-0.33553,-0.33855
0.94868,-0.31623,0.89697,-0.51749
0.31623,-0.31623,0.34789,-0.37336
0.94868,0.94868,1.0189,0.99064
-0.94868,-0.94868,-1.2158,-0.89066
-0.94868,0.31623,-0.9644,0.3004
-0.31623,-0.94868,-0.19309,-0.9709
-0.31623,-0.94868,-0.24512,-1.008
0.94868,-0.94868,1.0369,-0.87869
-0.94868,0.31623,-1,0.26381
0.94868,0.94868,0.88448,0.92767
0.94868,0.94868,1.0092,1.0681
0.31623,-0.31623,0.35223,-0.39035
-0.94868,0.94868,-0.90066,0.9994
-0.31623,0.94868,-0.20516,1.0635
0.94868,-0.31623,0.94471,-0.2703
0.94868,0.94868,0.95734,1.0154
-0.94868,-0.94868,-1.0036,-0.84026
-0.31623,-0.94868,-0.3401,-0.92865
0.94868,0.31623,1.007,0.27046
-0.94868,0.31623,-1.012,0.34939
0.31623,-0.31623,0.32762,-0.35772
0.94868,-0.94868,1.0323,-1.0246
-0.31623,0.31623,-0.26427,0.30404
-0.31623,0.94868,-0.52871,0.91238
-0.31623,-0.31623,-0.32606,-0.38732
-0.94868,0.31623,-1.1348,0.36995
0.94868,0.31623,1.0035,0.39992
-0.94868,0.31623,-1.0234,0.36495
0.31623,-0.31623,0.28018,-0.4798
-0.31623,0.94868,-0.351,0.9787
0.94868,0.94868,0.95861,0.90253
0.94868,0.31623,1.0288,0.254
-0.94868,0.31623,-0.92227,0.15884
-0.31623,0.31623,-0.30733,0.34119
-0.94868,0.31623,-0.88303,0.32451
0.94868,-0.31623,0.9563,-0.32162
0.94868,-0.94868,1.0017,-0.95179
0.94868,-0.31623,0.96582,-0.35164
-0.31623,0.31623,-0.37078,0.38078
0.31623,0.94868,0.42,0.87734
0.94868,0.94868,0.98181,1.0318
0.94868,-0.31623,0.8475,-0.20433
0.94868,-0.31623,0.94037,-0.23298
-0.94868,0.94868,-0.92741,0.99628
0.94868,0.94868,0.95305,0.98878
-0.31623,-0.31623,-0.24093,-0.30949
-0.94868,0.94868,-1.0007,0.92045
-0.94868,0.31623,-1.0494,0.40953
-0.94868,-0.31623,-0.96504,-0.2073
-0.31623,0.31623,-0.26855,0.34663
-0.94868,-0.94868,-1.0535,-1.0889
0.94868,0.94868,0.99622,0.96302
0.31623,-0.31623,0.26649,-0.28935
0.31623,-0.94868,0.37402,-0.95015
-0.31623,0.31623,-0.13009,0.24614
0.31623,0.94868,0.27016,0.9751
0.94868,0.31623,0.96507,0.27878
0.94868,0.94868,1.074,1.0507
0.94868,0.31623,0.97966,0.35002
0.31623,0.31623,0.28867,0.36527
0.31623,0.31623,0.33559,0.27152
-0.94868,0.94868,-0.99824,0.89843
-0.94868,0.31623,-0.90059,0.22736
0.31623,-0.31623,0.27507,-0.2569
-0.94868,0.94868,-0.88543,1.0929
-0.31623,-0.94868,-0.36797,-0.9636
0.31623,0.94868,0.30935,0.93703
0.94868,0.94868,0.93296,0.93259
-0.94868,0.94868,-0.99669,0.96591
0.31623,-0.94868,0.3852,-0.96286
-0.31623,0.94868,-0.45397,0.95841
0.94868,-0.31623,0.85876,-0.29274
0.94868,-0.94868,0.94373,-0.97585
-0.94868,0.94868,-0.87644,1.0376
-0.94868,-0.94868,-0.90271,-0.97077
0.94868,-0.94868,1.0165,-0.88576
-0.94868,0.31623,-0.8569,0.25532
0.94868,-0.94868,0.91891,-0.97569
-0.31623,-0.31623,-0.44418,-0.26337
-0.94868,-0.94868,-0.90498,-1.0496
-0.94868,0.94868,-0.88603,0.87733
0.94868,-0.94868,1.0659,-0.92241
0.31623,-0.31623,0.3987,-0.34487
0.94868,-0.31623,0.936,-0.38059
0.94868,0.31623,0.89481,0.35501
0.94868,0.94868,0.98552,0.95117
-0.31623,-0.94868,-0.37513,-0.91892
0.31623,0.31623,0.46366,0.30509
-0.31623,-0.31623,-0.30193,-0.22593
-0.94868,-0.94868,-0.94255,-0.94949
0.94868,0.31623,0.88483,0.38549
0.31623,-0.94868,0.42408,-0.96839
-0.31623,-0.31623,-0.24678,-0.31019
-0.94868,-0.31623,-0.8948,-0.29159
-0.94868,0.94868,-0.84415,0.91314
-0.31623,-0.94868,-0.33426,-1.1039
-0.94868,-0.94868,-0.94076,-0.98492
0.94868,0.94868,1.0624,0.99214
-0.94868,-0.31623,-0.97536,-0.34878
-0.31623,0.94868,-0.20372,0.90372
0.31623,0.31623,0.30028,0.28363
-0.31623,-0.94868,-0.30602,-0.94952
0.31623,-0.94868,0.26051,-0.96496
-0.94868,-0.31623,-0.9529,-0.36998
0.94868,-0.31623,0.94238,-0.31177
-0.94868,0.94868,-0.91221,0.97445
-0.31623,-0.94868,-0.39596,-0.93763
0.94868,-0.31623,1.0595,-0.39294
0.94868,0.94868,0.89851,0.82856
-0.94868,-0.31623,-0.95403,-0.35247
0.94868,-0.94868,0.81414,-1.0248
0.94868,-0.31623,0.90435,-0.27577
0.31623,-0.94868,0.35151,-0.92844
-0.31623,0.94868,-0.25153,0.95443
-0.31623,0.31623,-0.41179,0.35169
-0.94868,0.94868,-1.0163,0.84288
-0.94868,-0.94868,-0.96525,-0.99576
0.31623,0.31623,0.32986,0.30734
-0.31623,-0.94868,-0.25124,-1.0214
0.94868,-0.94868,0.95944,-0.94859
-0.94868,0.94868,-0.98331,1.0667
-0.31623,-0.31623,-0.28743,-0.3328
0.31623,-0.31623,0.2759,-0.32325
0.31623,-0.94868,0.31606,-0.97398
0.31623,0.31623,0.27668,0.34938
-0.94868,-0.94868,-0.91444,-0.83355
0.94868,0.94868,0.9201,0.94102
-0.31623,-0.31623,-0.24085,-0.31942
-0.94868,0.31623,-0.81527,0.27654
-0.31623,0.94868,-0.35698,0.83786
-0.31623,0.94868,-0.29585,0.95414
-0.31623,-0.94868,-0.11853,-0.87893
-0.94868,-0.31623,-1.098,-0.41008
0.31623,-0.94868,0.34269,-0.99406
0.94868,0.31623,0.9547,0.31605
-0.94868,0.94868,-1.0052,0.99629
0.31623,-0.31623,0.32129,-0.39064
-0.31623,-0.94868,-0.19532,-0.91062
0.31623,0.31623,0.28274,0.29736
0.94868,0.31623,0.73253,0.31425
-0.94868,-0.31623,-0.89506,-0.31828
0.94868,-0.94868,0.8909,-0.93961
-0.31623,0.94868,-0.26988,0.91664
-0.31623,-0.31623,-0.22415,-0.34097
0.94868,-0.31623,1.0411,-0.12671
-0.31623,-0.94868,-0.31328,-1.0583
-0.94868,0.94868,-0.97612,0.88366
0.94868,-0.31623,0.90693,-0.32713
0.31623,-0.31623,0.28364,-0.10564
-0.31623,0.94868,-0.12246,0.88012
0.94868,0.31623,0.88856,0.315
0.31623,0.31623,0.28585,0.24788
0.94868,0.31623,0.97395,0.33862
0.31623,0.31623,0.42617,0.26758
0.94868,0.94868,0.99672,0.76209
0.31623,-0.94868,0.26414,-0.90799
-0.31623,0.94868,-0.30399,0.98387
0.31623,0.94868,0.32645,0.97935
-0.94868,-0.31623,-0.87251,-0.25573
0.94868,-0.31623,0.95953,-0.29039
-0.94868,0.31623,-0.88836,0.33474
0.31623,0.94868,0.33275,1.0038
0.94868,0.94868,0.86177,0.90376
0.94868,0.94868,0.97367,0.93249
-0.31623,0.31623,-0.40342,0.40299
0.31623,-0.31623,0.26428,-0.44882
0.31623,0.94868,0.3237,1.036
0.94868,-0.94868,0.89091,-0.97935
0.31623,-0.94868,0.42341,-1.0108
0.94868,0.94868,0.88118,0.89891
-0.31623,0.31623,-0.35502,0.40224
-0.94868,0.31623,-0.98561,0.24247
-0.94868,0.31623,-0.92323,0.31491
0.31623,0.31623,0.39788,0.29499
-0.31623,0.94868,-0.32286,0.90889
-0.94868,-0.94868,-0.88346,-0.88196
-0.31623,0.31623,-0.3837,0.31924
0.31623,0.31623,0.28716,0.39929
-0.94868,-0.94868,-0.86722,-0.93907
-0.94868,-0.31623,-0.88755,-0.31382
0.94868,-0.94868,1.0358,-0.8577
-0.94868,0.31623,-1.0159,0.28712
-0.94868,-0.31623,-1.0165,-0.3083
0.31623,0.94868,0.30244,0.95263
0.94868,0.94868,1.0254,0.99385
0.94868,0.31623,0.82624,0.26328
0.31623,0.94868,0.23676,0.9784
-0.94868,0.31623,-0.93538,0.35433
0.31623,0.31623,0.28484,0.47104
0.94868,0.94868,0.93961,0.97918
0.94868,-0.31623,0.83838,-0.29223
-0.31623,0.94868,-0.43039,1.0287
0.31623,0.31623,0.44863,0.31846
-0.94868,-0.94868,-0.93847,-0.96762
0.94868,-0.31623,1.0227,-0.36609
-0.94868,0.94868,-0.97377,1.0185
0.94868,-0.94868,0.9193,-0.8341
0.31623,0.31623,0.29953,0.39791
0.31623,-0.94868,0.2898,-0.96371
-0.94868,0.31623,-0.99161,0.37431
0.94868,-0.94868,0.84439,-0.99488
-0.94868,0.31623,-0.97186,0.37107
0.94868,0.31623,1.0862,0.38851
-0.31623,0.94868,-0.53795,0.81558
-0.94868,0.31623,-0.9511,0.3441
-0.31623,0.31623,-0.22799,0.34704
0.31623,-0.94868,0.22912,-0.90498
0.31623,0.94868,0.40417,0.97674
0.31623,0.31623,0.37326,0.27936
0.94868,-0.31623,1.0501,-0.45695
0.31623,0.31623,0.34317,0.24945
-0.31623,0.31623,-0.38139,0.26801
-0.31623,0.94868,-0.26509,1.0746
-0.94868,-0.31623,-0.97583,-0.35779
0.31623,-0.31623,0.23515,-0.35642
-0.94868,-0.31623,-1.0465,-0.26059
0.31623,0.31623,0.35769,0.29721
0.94868,-0.31623,1.0596,-0.51962
0.94868,-0.94868,0.9073,-0.98854
-0.94868,-0.31623,-0.88704,-0.20252
0.94868,0.94868,0.84176,0.93619
0.31623,-0.31623,0.35295,-0.28058
0.94868,-0.94868,0.99044,-0.96752
0.94868,-0.94868,1.0238,-0.81174
0.94868,0.31623,1.0936,0.33648
0.31623,-0.31623,0.30886,-0.44793
-0.31623,-0.94868,-0.32451,-0.83156
0.94868,-0.94868,0.88604,-0.88847
0.94868,-0.94868,0.89409,-0.89419
-0.31623,-0.94868,-0.20674,-0.93273
0.31623,-0.31623,0.28602,-0.32473
0.94868,0.31623,0.91093,0.21682
-0.31623,-0.31623,-0.38757,-0.36536
-0.94868,0.31623,-1.0107,0.23408
-0.31623,0.94868,-0.24968,0.96858
0.94868,0.94868,1.0784,1.0573
0.94868,-0.94868,0.91011,-1.0026
-0.94868,0.31623,-0.84727,0.30795
-0.31623,-0.94868,-0.29051,-0.98628
-0.31623,-0.31623,-0.26326,-0.27529
0.94868,-0.94868,0.92994,-0.94442
0.31623,-0.94868,0.29732,-0.93547
0.31623,-0.94868,0.27841,-1.0109
0.31623,-0.31623,0.26494,-0.33724
-0.31623,-0.94868,-0.34763,-0.9274
-0.31623,-0.31623,-0.27015,-0.43265
-0.31623,-0.31623,-0.31265,-0.31187
0.94868,0.94868,0.99081,0.8562
-0.94868,0.31623,-0.95293,0.2767
-0.94868,0.31623,-0.99816,0.15766
0.94868,0.94868,1.0209,0.94366
0.31623,0.94868,0.37152,0.92032
-0.94868,0.31623,-0.9757,0.25578
0.94868,0.31623,1.019,0.26515
-0.31623,0.94868,-0.23785,1.026
-0.31623,-0.31623,-0.37622,-0.32984
-0.94868,0.31623,-0.95292,0.37253
0.31623,-0.94868,0.31151,-0.98765
-0.31623,-0.94868,-0.25869,-0.97455
0.31623,0.94868,0.22209,0.97232
0.94868,-0.31623,0.94365,-0.47831
-0.94868,0.94868,-0.82206,0.91112
0.31623,-0.31623,0.30005,-0.31357
0.94868,-0.94868,0.96856,-0.98932
0.94868,0.31623,0.97859,0.40318
-0.94868,0.31623,-0.9517,0.21415
0.94868,-0.31623,0.99325,-0.27226
-0.94868,0.31623,-1.0313,0.25564
-0.31623,0.94868,-0.33654,0.9462
0.31623,0.31623,0.33333,0.20891
-0.31623,-0.31623,-0.31489,-0.31136
0.31623,0.94868,0.41806,0.78828
-0.31623,-0.94868,-0.28425,-0.93962
-0.31623,0.31623,-0.39073,0.13847
0.31623,0.94868,0.30744,0.89079
0.31623,0.31623,0.25647,0.19129
-0.94868,0.31623,-0.95005,0.22026
0.94868,-0.31623,1.0314,-0.26141
0.94868,0.94868,0.97682,1.0369
-0.94868,-0.94868,-0.87054,-0.85763
0.31623,0.31623,0.37303,0.29363
-0.94868,-0.94868,-0.87914,-0.87768
-0.94868,0.94868,-0.78889,0.95213
0.94868,-0.31623,0.97348,-0.29688
-0.94868,0.94868,-0.91976,1.039
0.94868,0.94868,0.99942,0.91192
-0.94868,0.31623,-0.8814,0.28531
-0.31623,-0.31623,-0.27389,-0.22552
-0.94868,0.94868,-0.96152,0.87469
0.31623,0.94868,0.23843,0.89206
-0.94868,0.94868,-0.93701,0.90496
0.31623,-0.31623,0.28311,-0.24878
0.94868,0.31623,1.0827,0.24528
0.31623,-0.94868,0.33634,-0.87113
-0.94868,-0.94868,-0.95296,-0.97549
0.31623,-0.31623,0.34583,-0.22577
-0.31623,-0.94868,-0.35893,-0.93728
0.94868,0.31623,0.9408,0.32246
-0.94868,-0.31623,-0.83257,-0.39336
0.94868,-0.31623,0.78668,-0.36536
-0.94868,0.94868,-1.063,0.84277
0.31623,-0.31623,0.30321,-0.39954
0.94868,0.31623,0.86564,0.43271
0.31623,0.31623,0.20382,0.3558
0.94868,0.94868,0.8731,1.0592
-0.31623,-0.31623,-0.28451,-0.30791
-0.31623,0.31623,-0.2614,0.38301
0.31623,-0.31623,0.31661,-0.34483
-0.31623,-0.31623,-0.3551,-0.36064
-0.94868,0.94868,-0.91858,1.0233
0.94868,0.31623,1.0483,0.35459
0.31623,0.31623,0.33885,0.27747
0.94868,0.31623,0.94747,0.44261
-0.31623,-0.31623,-0.25188,-0.33438
-0.94868,-0.94868,-0.89978,-0.93499
-0.31623,-0.31623,-0.33346,-0.27017
0.94868,-0.94868,0.8689,-0.92748
0.31623,0.94868,0.39375,1.0415
-0.31623,-0.31623,-0.35033,-0.43451
0.94868,0.94868,0.92261,0.85779
-0.94868,-0.94868,-0.91998,-0.9476
0.94868,0.94868,0.97409,0.97645
-0.94868,0.31623,-0.89088,0.33374
-0.94868,-0.94868,-0.97446,-1.0307
0.94868,-0.31623,0.92506,-0.35506
-0.31623,0.31623,-0.21423,0.33537
-0.94868,-0.31623,-0.96199,-0.35016
0.94868,-0.94868,0.97185,-0.9447
0.31623,-0.94868,0.26832,-1.0711
-0.31623,0.94868,-0.25325,0.86317
-0.31623,-0.31623,-0.34762,-0.39348
-0.94868,-0.31623,-0.88643,-0.29585
0.31623,-0.31623,0.26378,-0.23537
-0.94868,-0.94868,-0.89452,-0.98471
-0.31623,-0.31623,-0.35648,-0.18005
-0.94868,0.94868,-0.91249,0.77886
0.94868,-0.31623,1.0029,-0.29894
0.94868,0.94868,0.98585,0.98633
-0.94868,0.94868,-0.99679,0.87594
-0.94868,0.31623,-1.0853,0.17323
0.31623,0.31623,0.29511,0.31883
0.31623,-0.31623,0.2645,-0.3303
-0.94868,0.94868,-1.003,0.94069
-0.94868,-0.31623,-1.0228,-0.24908
0.31623,-0.94868,0.26415,-0.8711
-0.94868,0.31623,-0.95866,0.4424
0.31623,0.94868,0.29899,0.94017
-0.31623,-0.94868,-0.3736,-0.96211
-0.31623,0.94868,-0.26484,0.93465
0.94868,0.94868,0.90593,0.84624
0.94868,-0.31623,0.83126,-0.25154
0.94868,-0.31623,0.82682,-0.2292
-0.31623,0.31623,-0.27026,0.28753
0.94868,-0.31623,0.96499,-0.3591
-0.94868,-0.31623,-1.0512,-0.39301
-0.94868,0.94868,-0.93508,1.0114
-0.94868,-0.31623,-0.93436,-0.33146
0.31623,0.31623,0.36244,0.38945
-0.31623,-0.94868,-0.14771,-0.99844
0.94868,-0.31623,0.98183,-0.35716
-0.94868,0.94868,-0.94652,0.96152
0.94868,-0.94868,0.9744,-1.0277
-0.94868,-0.31623,-0.95188,-0.2738
0.94868,-0.31623,0.97305,-0.33951
0.31623,-0.94868,0.2723,-0.99784
0.31623,0.31623,0.33601,0.21405
-0.94868,0.31623,-0.97866,0.41228
-0.94868,0.31623,-0.83123,0.19819
-0.31623,0.94868,-0.33449,0.8024
0.31623,-0.31623,0.24431,-0.38054
0.31623,0.31623,0.37983,0.20628
0.31623,-0.94868,0.25794,-0.92414
0.31623,0.94868,0.29581,1.0763
0.94868,-0.94868,0.93542,-1.0651
0.31623,0.94868,0.29331,0.82477
-0.31623,-0.94868,-0.26803,-0.98629
-0.31623,0.31623,-0.29733,0.40841
0.31623,0.31623,0.24722,0.30205
0.94868,-0.94868,0.95019,-0.93576
-0.94868,0.94868,-0.90326,1.0448
-0.31623,0.31623,-0.48141,0.32179
-0.31623,-0.31623,-0.30285,-0.39759
0.31623,0.31623,0.25086,0.24378
0.94868,-0.94868,0.89191,-1.096
0.94868,0.94868,1.0089,0.8602
-0.31623,0.94868,-0.34703,0.95049
-0.31623,0.94868,-0.30841,0.875
0.94868,0.31623,0.98131,0.34941
-0.31623,0.31623,-0.14941,0.3005
0.31623,0.94868,0.26978,1.0928
-0.94868,0.94868,-0.83382,0.89113
-0.94868,0.94868,-0.94521,0.96544
-0.31623,-0.94868,-0.29583,-0.99355
-0.94868,0.94868,-0.92114,0.97613
-0.31623,-0.94868,-0.23342,-0.87052
-0.94868,-0.94868,-0.95473,-0.99869
0.94868,-0.94868,1.0419,-1.0527
-0.31623,0.31623,-0.34297,0.33058
-0.94868,0.94868,-0.95863,0.84865
-0.31623,-0.31623,-0.31541,-0.34473
0.94868,-0.94868,1.0491,-1.1641
0.31623,0.31623,0.36108,0.31258
-0.31623,-0.31623,-0.35673,-0.23511
